Zeitstempel,Wert
2017-01-10 02:15:00,927292
2017-01-10 02:30:00,906818
2017-01-10 02:45:00,911452
2017-01-10 03:00:00,886140
2017-01-10 03:15:00,851449
2017-01-10 03:30:00,924456
2017-01-10 03:45:00,886340
2017-01-10 04:00:00,903581
2017-01-10 04:15:00,860425
2017-01-10 04:30:00,857368
2017-01-10 04:45:00,936865
2017-01-10 05:00:00,925136
2017-01-10 05:15:00,942014
2017-01-10 05:30:00,850981
2017-01-10 05:45:00,877133
2017-01-10 06:00:00,917295
2017-01-10 06:15:00,920446
2017-01-10 06:30:00,902095
2017-01-10 06:45:00,917981
2017-01-10 07:00:00,938255
2017-01-10 07:15:00,890730
2017-01-10 07:30:00,897852
2017-01-10 07:45:00,879802
2017-01-10 08:00:00,908588
2017-01-10 08:15:00,939799
2017-01-10 08:30:00,923863
2017-01-10 08:45:00,914178
2017-01-10 09:00:00,887059
2017-01-10 09:15:00,855971
2017-01-10 09:30:00,945434
2017-01-10 09:45:00,867442
2017-01-10 10:00:00,857520
2017-01-10 10:15:00,936481
2017-01-10 10:30:00,895621
2017-01-10 10:45:00,857161
2017-01-10 11:00:00,898211
2017-01-10 11:15:00,860548
2017-01-10 11:30:00,855581
2017-01-10 11:45:00,862494
2017-01-10 12:00:00,866321
2017-01-10 12:15:00,860962
2017-01-10 12:30:00,925858
2017-01-10 12:45:00,925296
2017-01-10 13:00:00,913860
2017-01-10 13:15:00,935468
2017-01-10 13:30:00,942899
2017-01-10 13:45:00,882992
2017-01-10 14:00:00,904646
2017-01-10 14:15:00,851748
2017-01-10 14:30:00,890092
2017-01-10 14:45:00,907458
2017-01-10 15:00:00,853677
2017-01-10 15:15:00,875128
2017-01-10 15:30:00,897175
2017-01-10 15:45:00,913350
2017-01-10 16:00:00,931594
2017-01-10 16:15:00,911550
2017-01-10 16:30:00,855639
2017-01-10 16:45:00,947493
2017-01-10 17:00:00,944527
2017-01-10 17:15:00,890513
2017-01-10 17:30:00,889841
2017-01-10 17:45:00,927596
2017-01-10 18:00:00,946555
2017-01-10 18:15:00,850545
2017-01-10 18:30:00,871023
2017-01-10 18:45:00,873493
2017-01-10 19:00:00,935557
2017-01-10 19:15:00,863646
2017-01-10 19:30:00,902744
2017-01-10 19:45:00,860983
2017-01-10 20:00:00,907899
2017-01-10 20:15:00,858128
2017-01-10 20:30:00,923837
2017-01-10 20:45:00,888344
2017-01-10 21:00:00,917086
2017-01-10 21:15:00,941156
2017-01-10 21:30:00,859645
2017-01-10 21:45:00,881047
2017-01-10 22:00:00,882553
2017-01-10 22:15:00,879999
2017-01-10 22:30:00,891401
2017-01-10 22:45:00,914561
2017-01-10 23:00:00,866310
2017-01-10 23:15:00,945196
2017-01-10 23:30:00,860088
2017-01-10 23:45:00,860956
2017-01-11 00:00:00,925521
2017-01-11 00:15:00,899520
2017-01-11 00:30:00,918033
2017-01-11 00:45:00,866862
2017-01-11 01:00:00,892127
2017-01-11 01:15:00,909833
2017-01-11 01:30:00,947211
2017-01-11 01:45:00,871436
2017-01-11 02:00:00,943818
2017-01-11 02:15:00,911607
2017-01-11 02:30:00,901648
2017-01-11 02:45:00,947707
2017-01-11 03:00:00,875027
2017-01-11 03:15:00,872395
2017-01-11 03:30:00,940560
2017-01-11 03:45:00,873172
2017-01-11 04:00:00,940795
2017-01-11 04:15:00,886229
2017-01-11 04:30:00,896414
2017-01-11 04:45:00,909816
2017-01-11 05:00:00,896585
2017-01-11 05:15:00,930588
2017-01-11 05:30:00,890609
2017-01-11 05:45:00,878573
2017-01-11 06:00:00,912974
2017-01-11 06:15:00,925999
2017-01-11 06:30:00,931766
2017-01-11 06:45:00,884873
2017-01-11 07:00:00,899205
2017-01-11 07:15:00,900428
2017-01-11 07:30:00,862692
2017-01-11 07:45:00,906753
2017-01-11 08:00:00,941622
2017-01-11 08:15:00,901816
2017-01-11 08:30:00,931270
2017-01-11 08:45:00,909216
2017-01-11 09:00:00,863996
2017-01-11 09:15:00,897690
2017-01-11 09:30:00,926896
2017-01-11 09:45:00,853396
2017-01-11 10:00:00,927361
2017-01-11 10:15:00,907957
2017-01-11 10:30:00,855026
2017-01-11 10:45:00,878065
2017-01-11 11:00:00,936769
2017-01-11 11:15:00,850354
2017-01-11 11:30:00,890099
2017-01-11 11:45:00,860657
2017-01-11 12:00:00,884293
2017-01-11 12:15:00,899179
2017-01-11 12:30:00,904860
2017-01-11 12:45:00,906704
2017-01-11 13:00:00,936226
2017-01-11 13:15:00,881627
2017-01-11 13:30:00,858972
2017-01-11 13:45:00,936714
2017-01-11 14:00:00,890791
2017-01-11 14:15:00,926418
2017-01-11 14:30:00,916674
2017-01-11 14:45:00,939055
2017-01-11 15:00:00,939832
2017-01-11 15:15:00,914524
2017-01-11 15:30:00,885809
2017-01-11 15:45:00,852663
2017-01-11 16:00:00,903485
2017-01-11 16:15:00,916302
2017-01-11 16:30:00,931814
2017-01-11 16:45:00,944245
2017-01-11 17:00:00,855381
2017-01-11 17:15:00,871803
2017-01-11 17:30:00,919371
2017-01-11 17:45:00,894931
2017-01-11 18:00:00,885207
2017-01-11 18:15:00,868644
2017-01-11 18:30:00,916422
2017-01-11 18:45:00,891313
2017-01-11 19:00:00,896781
2017-01-11 19:15:00,857135
2017-01-11 19:30:00,892522
2017-01-11 19:45:00,931891
2017-01-11 20:00:00,940178
2017-01-11 20:15:00,919869
2017-01-11 20:30:00,863222
2017-01-11 20:45:00,947516
2017-01-11 21:00:00,890655
2017-01-11 21:15:00,865521
2017-01-11 21:30:00,874570
2017-01-11 21:45:00,896927
2017-01-11 22:00:00,909031
2017-01-11 22:15:00,894715
2017-01-11 22:30:00,879886
2017-01-11 22:45:00,860794
2017-01-11 23:00:00,909792
2017-01-11 23:15:00,906200
2017-01-11 23:30:00,886858
2017-01-11 23:45:00,881552
2017-01-12 00:00:00,937458
2017-01-12 00:15:00,888680
2017-01-12 00:30:00,896951
2017-01-12 00:45:00,916813
2017-01-12 01:00:00,892814
2017-01-12 01:15:00,909498
2017-01-12 01:30:00,899833
2017-01-12 01:45:00,930176
2017-01-12 02:00:00,861517
2017-01-12 02:15:00,859718
2017-01-12 02:30:00,861004
2017-01-12 02:45:00,911070
2017-01-12 03:00:00,925000
2017-01-12 03:15:00,895127
2017-01-12 03:30:00,894925
2017-01-12 03:45:00,930804
2017-01-12 04:00:00,859716
2017-01-12 04:15:00,866425
2017-01-12 04:30:00,890488
2017-01-12 04:45:00,894306
2017-01-12 05:00:00,941523
2017-01-12 05:15:00,948458
2017-01-12 05:30:00,883612
2017-01-12 05:45:00,919371
2017-01-12 06:00:00,887890
2017-01-12 06:15:00,852468
2017-01-12 06:30:00,908495
2017-01-12 06:45:00,883143
2017-01-12 07:00:00,883820
2017-01-12 07:15:00,921947
2017-01-12 07:30:00,907013
2017-01-12 07:45:00,857156
2017-01-12 08:00:00,936185
2017-01-12 08:15:00,928811
2017-01-12 08:30:00,939304
2017-01-12 08:45:00,928806
2017-01-12 09:00:00,865980
2017-01-12 09:15:00,928945
2017-01-12 09:30:00,938775
2017-01-12 09:45:00,895435
2017-01-12 10:00:00,873606
2017-01-12 10:15:00,915438
2017-01-12 10:30:00,869061
2017-01-12 10:45:00,906688
2017-01-12 11:00:00,874890
2017-01-12 11:15:00,873008
2017-01-12 11:30:00,855823
2017-01-12 11:45:00,863578
2017-01-12 12:00:00,861916
2017-01-12 12:15:00,884376
2017-01-12 12:30:00,877047
2017-01-12 12:45:00,887754
2017-01-12 13:00:00,934172
2017-01-12 13:15:00,878263
2017-01-12 13:30:00,853739
2017-01-12 13:45:00,912255
2017-01-12 14:00:00,931454
2017-01-12 14:15:00,919447
2017-01-12 14:30:00,946803
2017-01-12 14:45:00,881511
2017-01-12 15:00:00,917786
2017-01-12 15:15:00,867292
2017-01-12 15:30:00,911124
2017-01-12 15:45:00,897536
2017-01-12 16:00:00,947758
2017-01-12 16:15:00,887001
2017-01-12 16:30:00,914101
2017-01-12 16:45:00,888114
2017-01-12 17:00:00,942014
2017-01-12 17:15:00,901075
2017-01-12 17:30:00,863835
2017-01-12 17:45:00,866668
2017-01-12 18:00:00,866750
2017-01-12 18:15:00,944615
2017-01-12 18:30:00,874637
2017-01-12 18:45:00,923775
2017-01-12 19:00:00,904121
2017-01-12 19:15:00,945654
2017-01-12 19:30:00,897027
2017-01-12 19:45:00,897521
2017-01-12 20:00:00,907440
2017-01-12 20:15:00,873105
2017-01-12 20:30:00,948201
2017-01-12 20:45:00,896933
2017-01-12 21:00:00,858961
2017-01-12 21:15:00,942232
2017-01-12 21:30:00,898670
2017-01-12 21:45:00,933800
2017-01-12 22:00:00,946443
2017-01-12 22:15:00,939775
2017-01-12 22:30:00,949950
2017-01-12 22:45:00,854416
2017-01-12 23:00:00,870726
2017-01-12 23:15:00,929858
2017-01-12 23:30:00,923335
2017-01-12 23:45:00,875629
2017-01-13 00:00:00,921592
2017-01-13 00:15:00,886672
2017-01-13 00:30:00,921984
2017-01-13 00:45:00,887330
2017-01-13 01:00:00,941224
2017-01-13 01:15:00,937719
2017-01-13 01:30:00,910249
2017-01-13 01:45:00,932002
2017-01-13 02:00:00,858353
2017-01-13 02:15:00,906989
2017-01-13 02:30:00,941953
2017-01-13 02:45:00,942310
2017-01-13 03:00:00,899319
2017-01-13 03:15:00,879315
2017-01-13 03:30:00,860973
2017-01-13 03:45:00,871324
2017-01-13 04:00:00,921064
2017-01-13 04:15:00,906834
2017-01-13 04:30:00,876126
2017-01-13 04:45:00,893627
2017-01-13 05:00:00,945938
2017-01-13 05:15:00,880838
2017-01-13 05:30:00,879082
2017-01-13 05:45:00,868756
2017-01-13 06:00:00,856515
2017-01-13 06:15:00,855629
2017-01-13 06:30:00,925339
2017-01-13 06:45:00,918174
2017-01-13 07:00:00,918453
2017-01-13 07:15:00,940438
2017-01-13 07:30:00,947375
2017-01-13 07:45:00,854680
2017-01-13 08:00:00,886381
2017-01-13 08:15:00,856644
2017-01-13 08:30:00,910620
2017-01-13 08:45:00,945124
2017-01-13 09:00:00,853399
2017-01-13 09:15:00,904517
2017-01-13 09:30:00,882609
2017-01-13 09:45:00,927942
2017-01-13 10:00:00,946474
2017-01-13 10:15:00,922523
2017-01-13 10:30:00,880895
2017-01-13 10:45:00,936798
2017-01-13 11:00:00,894964
2017-01-13 11:15:00,920452
2017-01-13 11:30:00,939466
2017-01-13 11:45:00,941706
2017-01-13 12:00:00,891223
2017-01-13 12:15:00,900813
2017-01-13 12:30:00,940612
2017-01-13 12:45:00,870929
2017-01-13 13:00:00,879458
2017-01-13 13:15:00,897353
2017-01-13 13:30:00,851530
2017-01-13 13:45:00,937576
2017-01-13 14:00:00,923193
2017-01-13 14:15:00,910379
2017-01-13 14:30:00,879541
2017-01-13 14:45:00,922024
2017-01-13 15:00:00,885501
2017-01-13 15:15:00,897302
2017-01-13 15:30:00,931957
2017-01-13 15:45:00,937454
2017-01-13 16:00:00,859312
2017-01-13 16:15:00,901543
2017-01-13 16:30:00,927853
2017-01-13 16:45:00,913575
2017-01-13 17:00:00,904277
2017-01-13 17:15:00,930770
2017-01-13 17:30:00,890539
2017-01-13 17:45:00,949073
2017-01-13 18:00:00,939764
2017-01-13 18:15:00,940779
2017-01-13 18:30:00,901321
2017-01-13 18:45:00,884808
2017-01-13 19:00:00,911456
2017-01-13 19:15:00,896232
2017-01-13 19:30:00,905644
2017-01-13 19:45:00,892445
2017-01-13 20:00:00,907725
2017-01-13 20:15:00,918044
2017-01-13 20:30:00,929282
2017-01-13 20:45:00,899352
2017-01-13 21:00:00,878146
2017-01-13 21:15:00,896521
2017-01-13 21:30:00,911358
2017-01-13 21:45:00,935142
2017-01-13 22:00:00,946424
2017-01-13 22:15:00,868610
2017-01-13 22:30:00,915566
2017-01-13 22:45:00,924494
2017-01-13 23:00:00,882047
2017-01-13 23:15:00,863402
2017-01-13 23:30:00,856413
2017-01-13 23:45:00,947477
2017-01-14 00:00:00,897546
2017-01-14 00:15:00,897899
2017-01-14 00:30:00,865343
2017-01-14 00:45:00,878199
2017-01-14 01:00:00,867161
2017-01-14 01:15:00,893987
2017-01-14 01:30:00,852865
2017-01-14 01:45:00,948670
2017-01-14 02:00:00,882667
2017-01-14 02:15:00,868391
2017-01-14 02:30:00,908165
2017-01-14 02:45:00,924205
2017-01-14 03:00:00,858026
2017-01-14 03:15:00,866279
2017-01-14 03:30:00,887106
2017-01-14 03:45:00,887457
2017-01-14 04:00:00,898825
2017-01-14 04:15:00,909823
2017-01-14 04:30:00,878879
2017-01-14 04:45:00,887060
2017-01-14 05:00:00,903664
2017-01-14 05:15:00,942273
2017-01-14 05:30:00,897112
2017-01-14 05:45:00,875656
2017-01-14 06:00:00,857267
2017-01-14 06:15:00,912864
2017-01-14 06:30:00,896287
2017-01-14 06:45:00,875669
2017-01-14 07:00:00,938892
2017-01-14 07:15:00,900763
2017-01-14 07:30:00,896740
2017-01-14 07:45:00,863891
2017-01-14 08:00:00,859226
2017-01-14 08:15:00,861975
2017-01-14 08:30:00,926071
2017-01-14 08:45:00,887718
2017-01-14 09:00:00,880700
2017-01-14 09:15:00,930704
2017-01-14 09:30:00,870609
2017-01-14 09:45:00,927391
2017-01-14 10:00:00,922180
2017-01-14 10:15:00,853074
2017-01-14 10:30:00,865760
2017-01-14 10:45:00,944209
2017-01-14 11:00:00,855048
2017-01-14 11:15:00,855058
2017-01-14 11:30:00,944921
2017-01-14 11:45:00,854267
2017-01-14 12:00:00,920584
2017-01-14 12:15:00,898617
2017-01-14 12:30:00,948002
2017-01-14 12:45:00,886438
2017-01-14 13:00:00,852666
2017-01-14 13:15:00,874328
2017-01-14 13:30:00,924946
2017-01-14 13:45:00,872182
2017-01-14 14:00:00,882258
2017-01-14 14:15:00,918553
2017-01-14 14:30:00,904798
2017-01-14 14:45:00,931974
2017-01-14 15:00:00,921120
2017-01-14 15:15:00,855169
2017-01-14 15:30:00,922356
2017-01-14 15:45:00,945228
2017-01-14 16:00:00,887243
2017-01-14 16:15:00,922811
2017-01-14 16:30:00,867835
2017-01-14 16:45:00,858755
2017-01-14 17:00:00,939903
2017-01-14 17:15:00,851398
2017-01-14 17:30:00,937715
2017-01-14 17:45:00,861449
2017-01-14 18:00:00,945852
2017-01-14 18:15:00,891182
2017-01-14 18:30:00,938851
2017-01-14 18:45:00,899653
2017-01-14 19:00:00,915306
2017-01-14 19:15:00,863342
2017-01-14 19:30:00,890526
2017-01-14 19:45:00,868906
2017-01-14 20:00:00,892613
2017-01-14 20:15:00,881633
2017-01-14 20:30:00,886243
2017-01-14 20:45:00,887662
2017-01-14 21:00:00,867071
2017-01-14 21:15:00,933211
2017-01-14 21:30:00,942401
2017-01-14 21:45:00,947880
2017-01-14 22:00:00,884007
2017-01-14 22:15:00,918231
2017-01-14 22:30:00,911967
2017-01-14 22:45:00,887938
2017-01-14 23:00:00,855600
2017-01-14 23:15:00,908267
2017-01-14 23:30:00,925894
2017-01-14 23:45:00,933671
2017-01-15 00:00:00,857910
2017-01-15 00:15:00,941532
2017-01-15 00:30:00,925450
2017-01-15 00:45:00,928865
2017-01-15 01:00:00,938993
2017-01-15 01:15:00,897286
2017-01-15 01:30:00,853063
2017-01-15 01:45:00,882696
2017-01-15 02:00:00,939032
2017-01-15 02:15:00,863244
2017-01-15 02:30:00,919086
2017-01-15 02:45:00,934237
2017-01-15 03:00:00,866187
2017-01-15 03:15:00,940033
2017-01-15 03:30:00,866846
2017-01-15 03:45:00,942128
2017-01-15 04:00:00,936344
2017-01-15 04:15:00,871201
2017-01-15 04:30:00,861060
2017-01-15 04:45:00,862985
2017-01-15 05:00:00,948064
2017-01-15 05:15:00,937570
2017-01-15 05:30:00,916220
2017-01-15 05:45:00,868642
2017-01-15 06:00:00,937626
2017-01-15 06:15:00,938932
2017-01-15 06:30:00,937770
2017-01-15 06:45:00,860054
2017-01-15 07:00:00,936280
2017-01-15 07:15:00,937404
2017-01-15 07:30:00,921405
2017-01-15 07:45:00,936487
2017-01-15 08:00:00,940439
2017-01-15 08:15:00,860970
2017-01-15 08:30:00,941010
2017-01-15 08:45:00,865308
2017-01-15 09:00:00,885358
2017-01-15 09:15:00,896332
2017-01-15 09:30:00,928719
2017-01-15 09:45:00,878387
2017-01-15 10:00:00,904930
2017-01-15 10:15:00,880866
2017-01-15 10:30:00,912367
2017-01-15 10:45:00,897847
2017-01-15 11:00:00,873792
2017-01-15 11:15:00,882971
2017-01-15 11:30:00,916619
2017-01-15 11:45:00,909485
2017-01-15 12:00:00,916346
2017-01-15 12:15:00,883579
2017-01-15 12:30:00,850768
2017-01-15 12:45:00,889159
2017-01-15 13:00:00,879969
2017-01-15 13:15:00,864860
2017-01-15 13:30:00,895662
2017-01-15 13:45:00,869748
2017-01-15 14:00:00,877604
2017-01-15 14:15:00,878531
2017-01-15 14:30:00,874894
2017-01-15 14:45:00,867354
2017-01-15 15:00:00,932070
2017-01-15 15:15:00,917511
2017-01-15 15:30:00,877680
2017-01-15 15:45:00,903986
2017-01-15 16:00:00,906859
2017-01-15 16:15:00,853111
2017-01-15 16:30:00,943233
2017-01-15 16:45:00,935359
2017-01-15 17:00:00,851295
2017-01-15 17:15:00,853882
2017-01-15 17:30:00,884435
2017-01-15 17:45:00,935392
2017-01-15 18:00:00,894410
2017-01-15 18:15:00,933476
2017-01-15 18:30:00,855894
2017-01-15 18:45:00,912945
2017-01-15 19:00:00,856553
2017-01-15 19:15:00,923714
2017-01-15 19:30:00,886576
2017-01-15 19:45:00,856066
2017-01-15 20:00:00,938074
2017-01-15 20:15:00,931900
2017-01-15 20:30:00,943847
2017-01-15 20:45:00,941217
2017-01-15 21:00:00,942329
2017-01-15 21:15:00,886410
2017-01-15 21:30:00,877552
2017-01-15 21:45:00,882916
2017-01-15 22:00:00,937747
2017-01-15 22:15:00,885597
2017-01-15 22:30:00,915704
2017-01-15 22:45:00,859455
2017-01-15 23:00:00,852592
2017-01-15 23:15:00,892583
2017-01-15 23:30:00,867387
2017-01-15 23:45:00,858432
2017-01-16 00:00:00,940090
2017-01-16 00:15:00,870082
2017-01-16 00:30:00,887467
2017-01-16 00:45:00,876786
2017-01-16 01:00:00,926400
2017-01-16 01:15:00,911370
2017-01-16 01:30:00,879666
2017-01-16 01:45:00,881684
2017-01-16 02:00:00,941964
2017-01-16 02:15:00,893809
2017-01-16 02:30:00,882441
2017-01-16 02:45:00,942586
2017-01-16 03:00:00,945077
2017-01-16 03:15:00,868750
2017-01-16 03:30:00,859960
2017-01-16 03:45:00,934661
2017-01-16 04:00:00,873527
2017-01-16 04:15:00,885353
2017-01-16 04:30:00,863143
2017-01-16 04:45:00,908295
2017-01-16 05:00:00,855518
2017-01-16 05:15:00,900713
2017-01-16 05:30:00,916921
2017-01-16 05:45:00,917468
2017-01-16 06:00:00,876658
2017-01-16 06:15:00,929215
2017-01-16 06:30:00,888540
2017-01-16 06:45:00,906005
2017-01-16 07:00:00,857954
2017-01-16 07:15:00,916959
2017-01-16 07:30:00,889986
2017-01-16 07:45:00,942516
2017-01-16 08:00:00,919915
2017-01-16 08:15:00,914399
2017-01-16 08:30:00,891704
2017-01-16 08:45:00,898394
2017-01-16 09:00:00,873643
2017-01-16 09:15:00,932765
2017-01-16 09:30:00,890738
2017-01-16 09:45:00,945280
2017-01-16 10:00:00,924705
2017-01-16 10:15:00,879471
2017-01-16 10:30:00,902881
2017-01-16 10:45:00,907013
2017-01-16 11:00:00,907240
2017-01-16 11:15:00,907464
2017-01-16 11:30:00,886639
2017-01-16 11:45:00,902559
2017-01-16 12:00:00,863546
2017-01-16 12:15:00,903558
2017-01-16 12:30:00,898285
2017-01-16 12:45:00,870638
2017-01-16 13:00:00,856587
2017-01-16 13:15:00,949164
2017-01-16 13:30:00,916137
2017-01-16 13:45:00,864780
2017-01-16 14:00:00,934743
2017-01-16 14:15:00,940993
2017-01-16 14:30:00,907369
2017-01-16 14:45:00,856455
2017-01-16 15:00:00,851066
2017-01-16 15:15:00,934826
2017-01-16 15:30:00,861638
2017-01-16 15:45:00,862963
2017-01-16 16:00:00,913061
2017-01-16 16:15:00,859562
2017-01-16 16:30:00,921865
2017-01-16 16:45:00,868090
2017-01-16 17:00:00,930927
2017-01-16 17:15:00,909633
2017-01-16 17:30:00,913472
2017-01-16 17:45:00,881999
2017-01-16 18:00:00,905446
2017-01-16 18:15:00,889848
2017-01-16 18:30:00,884451
2017-01-16 18:45:00,901623
2017-01-16 19:00:00,905983
2017-01-16 19:15:00,910629
2017-01-16 19:30:00,914720
2017-01-16 19:45:00,872342
2017-01-16 20:00:00,850290
2017-01-16 20:15:00,928352
2017-01-16 20:30:00,943791
2017-01-16 20:45:00,853968
2017-01-16 21:00:00,891478
2017-01-16 21:15:00,891375
2017-01-16 21:30:00,876258
2017-01-16 21:45:00,943399
2017-01-16 22:00:00,870078
2017-01-16 22:15:00,907861
2017-01-16 22:30:00,910916
2017-01-16 22:45:00,926170
2017-01-16 23:00:00,941247
2017-01-16 23:15:00,879387
2017-01-16 23:30:00,901720
2017-01-16 23:45:00,888921
2017-01-17 00:00:00,919112
2017-01-17 00:15:00,851886
2017-01-17 00:30:00,855961
2017-01-17 00:45:00,850710
2017-01-17 01:00:00,924321
2017-01-17 01:15:00,901525
2017-01-17 01:30:00,884702
2017-01-17 01:45:00,883272
2017-01-17 02:00:00,897406
2017-01-17 02:15:00,894291
2017-01-17 02:30:00,936239
2017-01-17 02:45:00,917191
2017-01-17 03:00:00,938435
2017-01-17 03:15:00,871409
2017-01-17 03:30:00,890606
2017-01-17 03:45:00,867248
2017-01-17 04:00:00,885225
2017-01-17 04:15:00,880971
2017-01-17 04:30:00,855791
2017-01-17 04:45:00,912090
2017-01-17 05:00:00,865331
2017-01-17 05:15:00,865559
2017-01-17 05:30:00,893107
2017-01-17 05:45:00,858441
2017-01-17 06:00:00,871526
2017-01-17 06:15:00,902433
2017-01-17 06:30:00,901552
2017-01-17 06:45:00,851318
2017-01-17 07:00:00,906834
2017-01-17 07:15:00,860221
2017-01-17 07:30:00,859326
2017-01-17 07:45:00,867585
2017-01-17 08:00:00,919632
2017-01-17 08:15:00,856609
2017-01-17 08:30:00,920220
2017-01-17 08:45:00,918482
2017-01-17 09:00:00,890956
2017-01-17 09:15:00,860590
2017-01-17 09:30:00,902456
2017-01-17 09:45:00,933504
2017-01-17 10:00:00,853089
2017-01-17 10:15:00,888977
2017-01-17 10:30:00,913235
2017-01-17 10:45:00,851757
2017-01-17 11:00:00,860198
2017-01-17 11:15:00,906849
2017-01-17 11:30:00,904054
2017-01-17 11:45:00,938706
2017-01-17 12:00:00,908276
2017-01-17 12:15:00,873653
2017-01-17 12:30:00,885525
2017-01-17 12:45:00,949980
2017-01-17 13:00:00,874265
2017-01-17 13:15:00,900147
2017-01-17 13:30:00,933153
2017-01-17 13:45:00,889183
2017-01-17 14:00:00,880043
2017-01-17 14:15:00,884990
2017-01-17 14:30:00,946937
2017-01-17 14:45:00,868654
2017-01-17 15:00:00,887257
2017-01-17 15:15:00,906313
2017-01-17 15:30:00,896529
2017-01-17 15:45:00,866731
2017-01-17 16:00:00,870611
2017-01-17 16:15:00,902875
2017-01-17 16:30:00,909050
2017-01-17 16:45:00,879536
2017-01-17 17:00:00,863944
2017-01-17 17:15:00,908879
2017-01-17 17:30:00,869163
2017-01-17 17:45:00,910739
2017-01-17 18:00:00,903008
2017-01-17 18:15:00,885708
2017-01-17 18:30:00,888158
2017-01-17 18:45:00,869336
2017-01-17 19:00:00,914148
2017-01-17 19:15:00,881976
2017-01-17 19:30:00,886124
2017-01-17 19:45:00,911888
2017-01-17 20:00:00,892411
2017-01-17 20:15:00,870828
2017-01-17 20:30:00,939323
2017-01-17 20:45:00,947155
2017-01-17 21:00:00,874544
2017-01-17 21:15:00,891070
2017-01-17 21:30:00,892217
2017-01-17 21:45:00,895441
2017-01-17 22:00:00,920516
2017-01-17 22:15:00,928577
2017-01-17 22:30:00,883566
2017-01-17 22:45:00,858871
2017-01-17 23:00:00,868474
2017-01-17 23:15:00,915061
2017-01-17 23:30:00,927992
2017-01-17 23:45:00,922158
2017-01-18 00:00:00,863526
2017-01-18 00:15:00,879983
2017-01-18 00:30:00,935061
2017-01-18 00:45:00,896620
2017-01-18 01:00:00,941239
2017-01-18 01:15:00,877471
2017-01-18 01:30:00,900287
2017-01-18 01:45:00,851177
2017-01-18 02:00:00,914144
2017-01-18 02:15:00,949576
2017-01-18 02:30:00,878330
2017-01-18 02:45:00,888249
2017-01-18 03:00:00,864563
2017-01-18 03:15:00,921511
2017-01-18 03:30:00,883276
2017-01-18 03:45:00,914563
2017-01-18 04:00:00,920679
2017-01-18 04:15:00,867318
2017-01-18 04:30:00,906956
2017-01-18 04:45:00,886070
2017-01-18 05:00:00,918353
2017-01-18 05:15:00,885450
2017-01-18 05:30:00,893070
2017-01-18 05:45:00,927014
2017-01-18 06:00:00,872967
2017-01-18 06:15:00,899451
2017-01-18 06:30:00,884310
2017-01-18 06:45:00,942303
2017-01-18 07:00:00,902615
2017-01-18 07:15:00,915306
2017-01-18 07:30:00,890574
2017-01-18 07:45:00,912673
2017-01-18 08:00:00,864347
2017-01-18 08:15:00,935904
2017-01-18 08:30:00,927078
